POS_a,POS_ad,POS_ag,POS_an,POS_b,POS_c,POS_d,POS_df,POS_dg,POS_e,POS_eng,POS_f,POS_g,POS_h,POS_i,POS_j,POS_k,POS_l,POS_m,POS_mg,POS_mq,POS_n,POS_ng,POS_nr,POS_nrfg,POS_nrt,POS_ns,POS_nt,POS_nz,POS_o,POS_p,POS_q,POS_r,POS_rg,POS_rr,POS_rz,POS_s,POS_t,POS_tg,POS_u,POS_ud,POS_ug,POS_uj,POS_ul,POS_uv,POS_uz,POS_v,POS_vd,POS_vg,POS_vi,POS_vn,POS_vq,POS_x,POS_y,POS_yg,POS_z,POS_zg,TFIDF_0,TFIDF_1,TFIDF_2,TFIDF_3,TFIDF_4,TFIDF_5,TFIDF_6,TFIDF_7,TFIDF_8,TFIDF_9,TFIDF_10,TFIDF_11,TFIDF_12,TFIDF_13,TFIDF_14,TFIDF_15,TFIDF_16,TFIDF_17,TFIDF_18,TFIDF_19,TFIDF_20,TFIDF_21,TFIDF_22,TFIDF_23,TFIDF_24,TFIDF_25,TFIDF_26,TFIDF_27,TFIDF_28,TFIDF_29,TFIDF_30,TFIDF_31,TFIDF_32,TFIDF_33,TFIDF_34,TFIDF_35,TFIDF_36,TFIDF_37,TFIDF_38,TFIDF_39,TFIDF_40,TFIDF_41,TFIDF_42,TFIDF_43,TFIDF_44,TFIDF_45,TFIDF_46,TFIDF_47,TFIDF_48,TFIDF_49,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_negative,NRC_positive,NRC_sadness,NRC_surprise,NRC_trust,SUI_A,SUI_B,SUI_D,SUI_C1,SUI_C2,SUI_C3,SUI_C4,SUI_C5,SUI_C6,SUI_C7,SUI_C8,SUI_C9,SUI_C10
1.2,0.08333333333333333,0.0,0.05,0.11666666666666667,0.05,1.1666666666666667,0.0,0.0,0.0,1.5333333333333334,0.4666666666666667,0.0,0.0,0.13333333333333333,0.05,0.0,0.21666666666666667,0.7666666666666667,0.0,0.0,4.383333333333334,0.016666666666666666,0.4666666666666667,0.016666666666666666,0.05,0.31666666666666665,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.16666666666666666,0.2,0.0,0.0,0.0,0.11666666666666667,0.4666666666666667,0.0,0.05,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,4.366666666666666,0.0,0.016666666666666666,0.0,0.35,0.0,0.2,0.0,0.0,0.06666666666666667,0.13333333333333333,0.20302880284210134,0.05982809361405644,0.13793415415846966,0.11257513969931471,0.0,0.0,0.054906339825638834,0.061542719259890175,0.0,0.06054478091956744,0.0,0.0,0.14149983980805805,0.151606492275886,0.0,0.0,0.15706072586188763,0.0,0.0,0.0,0.264004382163717,0.0,0.0,0.0,0.0,0.06939542383682348,0.2412172474193944,0.0,0.06164204713767233,0.0,0.500616859865661,0.0,0.05929270688127724,0.2947584759398796,0.0,0.13137693449011797,0.21317369273764925,0.06932163359365559,0.33851706383459385,0.1077111942814444,0.059218191906374985,0.06361423737150447,0.0,0.1585265404266804,0.3420886005799767,0.06434611465398979,0.11828765870580683,0.0,0.0,0.07936063456270238,0.0735632183908046,0.1310344827586207,0.04597701149425287,0.059770114942528735,0.09655172413793103,0.1310344827586207,0.2045977011494253,0.06206896551724138,0.07586206896551724,0.11954022988505747,0.3695652173913043,0.0,0.06521739130434782,0.33695652173913043,0.0,0.07608695652173914,0.043478260869565216,0.03260869565217391,0.021739130434782608,0.0,0.010869565217391304,0.0,0.043478260869565216
0.6,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.13333333333333333,0.0,0.0,0.2,0.26666666666666666,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.6,0.0,0.0,4.533333333333333,0.06666666666666667,1.0666666666666667,0.0,0.0,0.6,0.13333333333333333,0.4,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21611683609612498,0.2179106651309054,0.0,0.0,0.0,0.0,0.0,0.0,0.5652874899980932,0.0,0.0,0.5291433365943109,0.0,0.0,0.0,0.0,0.11893605690017747,0.0,0.0,0.1058684971360556,0.0,0.12590991932205264,0.0,0.0,0.10670212194735318,0.1326105540590707,0.0,0.11821182083239062,0.0,0.0,0.08702705834068604,0.0,0.0,0.0,0.0,0.0,0.0,0.4631845860163562,0.0,0.0,0.0,0.0,0.04878048780487805,0.12195121951219512,0.04878048780487805,0.054878048780487805,0.0975609756097561,0.06707317073170732,0.2073170731707317,0.054878048780487805,0.0975609756097561,0.20121951219512196,0.7027027027027027,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.0,0.0,0.13513513513513514,0.0,0.0
1.65,0.12,0.01,0.01,0.06,0.0,0.34,0.01,0.0,0.43,0.56,0.78,0.01,0.0,0.01,0.05,0.0,0.28,0.45,0.0,0.0,7.79,0.0,1.39,0.0,0.24,0.29,0.0,0.23,0.0,0.05,0.22,0.14,0.0,0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.38,0.0,0.32,0.0,0.0,0.22,0.08,0.0,0.015390467843784847,0.0,0.0024132810675986847,0.0,0.0,0.0,0.0,0.0025744367930665164,0.0,0.0,0.0,0.00606668373477687,0.0021666659176064907,0.0,0.0,0.0089784577589258,0.0,0.03769287573247306,0.05042628234399918,0.0,0.0,0.0,0.0,0.0028335910004705063,0.0,0.0,0.0,0.0052856993372676535,0.0,0.02861802213789854,0.0,0.0,0.009478136799118056,0.0,0.0,0.0,0.0029721053222481657,0.0,0.0,0.0,0.0,0.004540513322712125,0.0022655629519712046,0.997339275597964,0.0,0.0,0.0,0.0,0.0,0.09335576114381834,0.10176619007569386,0.0672834314550042,0.10092514718250631,0.1328847771236333,0.095878889823381,0.1774600504625736,0.07148864592094197,0.020185029436501262,0.13877207737594618,0.42857142857142855,0.0,0.047619047619047616,0.42857142857142855,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22988505747126436,0.0,0.0,0.1724137931034483,0.011494252873563218,0.22988505747126436,0.011494252873563218,0.11494252873563218,0.22988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4042553191489362,0.0425531914893617,0.0851063829787234,0.0,0.0851063829787234,0.0851063829787234,0.7872340425531915,0.02127659574468085,0.0,0.0425531914893617,1.5106382978723405,0.1702127659574468,0.0,0.0,0.1702127659574468,0.2765957446808511,0.0,0.2127659574468085,0.6382978723404256,0.0,0.0,3.382978723404255,0.0,0.44680851063829785,0.0,0.0425531914893617,0.3829787234042553,0.0,0.2553191489361702,0.0851063829787234,0.0,0.23404255319148937,0.2765957446808511,0.0,0.0,0.0,0.06382978723404255,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297872340425532,0.0,0.0,0.0,0.23404255319148937,0.0,1.0,0.02127659574468085,0.0,0.23404255319148937,0.06382978723404255,0.0,0.0,0.0,0.10534190897067736,0.0,0.0,0.05137847190129431,0.0,0.05618825132868318,0.0,0.12771888933027484,0.0,0.0,0.0,0.0,0.0,0.09797945757712255,0.0,0.06855534320687628,0.0,0.0,0.0,0.08677588499065897,0.04996226436842829,0.0,0.12987319296828256,0.0,0.0,0.05768139338478129,0.06547068076172494,0.1561503301173217,0.0,0.1109660080830543,0.0,0.30450204439133705,0.0,0.0,0.0,0.04525235807419927,0.0,0.05541327683777621,0.0,0.049549381912362904,0.04944693957495906,0.8802985488248043,0.06021171788551308,0.0,0.0,0.0,0.0,0.025139664804469275,0.1424581005586592,0.0446927374301676,0.05307262569832402,0.1564245810055866,0.08659217877094973,0.22905027932960895,0.05865921787709497,0.0782122905027933,0.12569832402234637,0.25,0.0,0.0,0.4375,0.0,0.0,0.1875,0.0,0.0,0.09375,0.03125,0.0,0.0
0.69,0.05,0.0,0.05,0.1,0.08,1.04,0.02,0.0,0.0,0.9,0.45,0.0,0.0,0.21,0.02,0.0,0.26,0.69,0.0,0.01,3.52,0.03,0.39,0.01,0.04,0.35,0.0,0.06,0.04,0.01,0.21,0.2,0.0,0.0,0.0,0.08,0.54,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.01,0.0,0.17,0.0,0.32,0.0,0.0,0.04,0.21,0.1122209762425948,0.09920711216512944,0.0,0.09333620575644651,0.10120101903765921,0.0,0.0455229231337156,0.051025154603359546,0.09956907442352722,0.0,0.11316290591272261,0.0,0.0,0.16759620634858338,0.0,0.0,0.13021926745511486,0.05580055082787659,0.06074216502989264,0.0,0.27360800306413285,0.0,0.0,0.0,0.2191842767097954,0.05753584294978226,0.1499951678759319,0.09755119925740857,0.05110750748573472,0.05800905822099694,0.0,0.11591452082894503,0.1474789985811029,0.18328849845710204,0.2158386210865394,0.05446240005552261,0.0,0.17242399006793732,0.04009499586108267,0.49116925994653443,0.14729365717141002,0.21097061266653044,0.08780458509754906,0.43811525453555494,0.0,0.05334945364504175,0.09807246325345413,0.21428943633941064,0.0,0.0,0.08043217286914765,0.08643457382953182,0.06962785114045618,0.07923169267707082,0.06602641056422569,0.16806722689075632,0.16566626650660263,0.0936374549819928,0.05042016806722689,0.1404561824729892,0.3624454148471616,0.0,0.043668122270742356,0.2838427947598253,0.0,0.048034934497816595,0.021834061135371178,0.004366812227074236,0.004366812227074236,0.034934497816593885,0.14410480349344978,0.0,0.05240174672489083
2.2666666666666666,0.05555555555555555,0.0,0.0,0.08888888888888889,0.022222222222222223,1.2333333333333334,0.044444444444444446,0.0,0.03333333333333333,0.8777777777777778,0.4666666666666667,0.0,0.0,0.044444444444444446,0.03333333333333333,0.0,0.3111111111111111,1.5222222222222221,0.0,0.0,6.955555555555556,0.022222222222222223,1.6777777777777778,0.03333333333333333,0.2,0.5,0.1,0.14444444444444443,0.06666666666666667,0.022222222222222223,0.07777777777777778,0.18888888888888888,0.0,0.0,0.0,0.07777777777777778,0.3333333333333333,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,4.222222222222222,0.0,0.0,0.0,0.4111111111111111,0.0,0.7777777777777778,0.0,0.0,0.011111111111111112,0.18888888888888888,0.009611391575342559,0.0,0.0,0.047963804186268416,0.01300134771183865,0.0,0.0038989024560480345,0.004370152154309416,0.017055587914511585,0.017197153973681045,0.009692065039423468,0.0,0.0,0.021531172063713567,0.0,0.010270409518554765,0.01487052197751618,0.0,0.010404770173702747,0.0,0.0,0.0,0.0,0.007582864497411374,0.00938623945875312,0.0,0.008564425541669958,0.0,0.017508821731269213,0.0,0.07899740664102284,0.019855465283901565,0.004210378641506146,0.026163521130540063,0.0,0.0,0.0,0.0,0.006868033380845487,0.003824289155509233,0.004205087328707271,0.0,0.003760100284899813,0.0037523263541827906,0.9898880736874971,0.08681520713104163,0.008399613678726508,0.01835325045350803,0.0,0.005635403379512208,0.05863192182410423,0.13137893593919653,0.03474484256243214,0.06080347448425624,0.13463626492942454,0.09011943539630836,0.23344191096634093,0.04017372421281216,0.0499457111834962,0.16612377850162866,0.1794871794871795,0.0,0.3333333333333333,0.08974358974358974,0.0,0.01282051282051282,0.02564102564102564,0.0,0.0,0.19230769230769232,0.15384615384615385,0.0,0.01282051282051282
1.6379310344827587,0.13793103448275862,0.017241379310344827,0.017241379310344827,0.1724137931034483,0.20689655172413793,1.603448275862069,0.034482758620689655,0.0,0.06896551724137931,0.3103448275862069,0.4827586206896552,0.0,0.0,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.25862068965517243,0.6379310344827587,0.0,0.017241379310344827,5.586206896551724,0.034482758620689655,1.0862068965517242,0.0,0.05172413793103448,0.27586206896551724,0.017241379310344827,0.034482758620689655,0.10344827586206896,0.0,0.2413793103448276,0.41379310344827586,0.0,0.0,0.0,0.05172413793103448,0.5689655172413793,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,5.844827586206897,0.0,0.034482758620689655,0.0,0.08620689655172414,0.0,0.6379310344827587,0.034482758620689655,0.0,0.06896551724137931,0.1896551724137931,0.04458168651118666,0.07882341648258089,0.0,0.0,0.1608152862828895,0.0,0.2893560553360917,0.0,0.07911100777741845,0.0,0.04495588405139024,0.0,0.09321290493859691,0.06658043604739838,0.6572328314697208,0.2858309375339733,0.03448787534367569,0.04433543081610979,0.04826171095712834,0.0645654812968275,0.08695633652794482,0.0,0.0,0.24620765854901355,0.0,0.18285671712561477,0.03972541662194444,0.0,0.040606648656694444,0.09218032973896229,0.07328465582656887,0.0,0.0,0.0,0.042872776839356114,0.173088898508481,0.04680933251354015,0.0,0.06371366908382486,0.21286398614298496,0.03900993598503124,0.1676233095074841,0.13952744373214454,0.1740487169818372,0.0,0.04238795094430095,0.19480474856561758,0.12769517063668703,0.0,0.0,0.039723661485319514,0.1070811744386874,0.046632124352331605,0.04835924006908463,0.15716753022452504,0.11053540587219343,0.22279792746113988,0.05872193436960276,0.07772020725388601,0.13126079447322972,0.2198952879581152,0.0,0.04712041884816754,0.49214659685863876,0.0,0.020942408376963352,0.1099476439790576,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.05235602094240838,0.010471204188481676,0.031413612565445025
0.46938775510204084,0.01020408163265306,0.0,0.01020408163265306,0.6938775510204082,0.1326530612244898,0.6530612244897959,0.01020408163265306,0.0,0.0,0.3469387755102041,0.46938775510204084,0.0,0.0,0.01020408163265306,0.09183673469387756,0.0,0.3163265306122449,1.653061224489796,0.0,0.0,7.214285714285714,0.0,1.2346938775510203,0.0,0.0,0.7040816326530612,0.0,0.2755102040816326,0.0,0.12244897959183673,0.25510204081632654,0.17346938775510204,0.0,0.0,0.0,0.12244897959183673,0.9489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86734693877551,0.0,0.0,0.0,0.6020408163265306,0.0,0.41836734693877553,0.0,0.0,0.01020408163265306,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.07795364880133812,0.0,0.042625627512358405,0.0,0.0,0.1724287445857608,0.05022383960063314,0.0,0.0,0.0,0.29731737605532826,0.0,0.0,0.8349212277486232,0.046852751782761,0.0,0.0,0.037902458615141806,0.09383302385494308,0.0,0.17123491248797856,0.04176177299030524,0.0,0.049667480036083546,0.0,0.0,0.0,0.0,0.23100186273906856,0.1865232948392022,0.0,0.04920993000676672,0.03432942143088204,0.03823092486975261,0.0,0.0,0.0,0.1875576101860594,0.0,0.0,0.0,0.0,0.0,0.0,0.030364372469635626,0.1680161943319838,0.02631578947368421,0.0465587044534413,0.08502024291497975,0.08097165991902834,0.2611336032388664,0.044534412955465584,0.05668016194331984,0.20040485829959515,0.3493975903614458,0.0,0.3855421686746988,0.1566265060240964,0.0,0.03614457831325301,0.0,0.012048192771084338,0.012048192771084338,0.0,0.04819277108433735,0.0,0.0
1.088235294117647,0.08823529411764706,0.0,0.029411764705882353,0.11764705882352941,0.058823529411764705,1.0588235294117647,0.058823529411764705,0.0,0.0,0.47058823529411764,0.14705882352941177,0.0,0.0,0.29411764705882354,0.20588235294117646,0.0,0.5294117647058824,0.6470588235294118,0.0,0.0,4.705882352941177,0.029411764705882353,0.35294117647058826,0.0,0.029411764705882353,0.47058823529411764,0.17647058823529413,0.4117647058823529,0.0,0.08823529411764706,0.17647058823529413,0.14705882352941177,0.0,0.0,0.0,0.08823529411764706,0.2647058823529412,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,4.029411764705882,0.0,0.029411764705882353,0.0,0.6176470588235294,0.0,0.35294117647058826,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.10043132429366657,0.16393431244820464,0.0,0.0,0.0,0.0,0.08744081476441246,0.044083298758886134,0.04968940783775582,0.3537146734323699,0.0,0.0,0.0,0.0,0.2287151690466988,0.0,0.0,0.07136375137749837,0.14416829835472592,0.0,0.0,0.0,0.33685048030754305,0.15158263792690627,0.04390821067596197,0.0,0.0,0.050943120079477815,0.5670069357811542,0.0,0.0,0.053654195123085176,0.0,0.0,0.05173801078451914,0.0,0.035211124803229,0.07842566584712427,0.12935218557836506,0.0,0.03855466421392539,0.038474953231316555,0.4981566950059788,0.04685109027041862,0.0,0.04704684415670644,0.0,0.0,0.06060606060606061,0.14393939393939395,0.01893939393939394,0.056818181818181816,0.12878787878787878,0.09848484848484848,0.2537878787878788,0.030303030303030304,0.04924242424242424,0.1590909090909091,0.6666666666666666,0.0,0.030303030303030304,0.15151515151515152,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0
